15.65,14.42,16.17,18.43,45.51,45.19,42.31,1006.02,1009.97,60.48,27.34,,1
15.66,14.41,16.17,18.41,45.51,45.21,42.3,1006.04,1010.08,60.32,26.46,,1
15.62,14.39,16.16,18.42,45.58,45.68,42.31,1006,1010.04,60.65,26.74,,1
15.61,14.38,16.16,18.39,45.73,46.15,42.31,1006.02,1010.02,60.48,26.95,,1
15.64,14.37,16.14,18.39,45.97,46.83,42.33,1006.04,1010.05,60.32,26.64,,1
15.64,14.35,16.13,18.39,46.25,47.55,42.38,1006.02,1010.03,60.48,26.87,,1
15.62,14.35,16.11,18.37,46.64,48.12,42.45,1006.02,1009.99,60.48,27.15,,1
15.57,14.35,16.1,18.35,46.95,48.05,42.56,1006.02,1009.94,60.48,27.6,,1
15.58,14.33,16.09,18.35,47.2,47.59,42.67,1006.02,1010.03,60.48,26.82,,1
15.61,14.32,16.08,18.34,47.27,47.29,42.8,1005.98,1010.04,60.82,26.77,,1
15.58,14.34,16.07,18.33,47.31,47.2,42.89,1006,1010.04,60.65,26.8,,1
15.6,14.34,16.06,18.3,47.36,47.23,42.97,1005.98,1010.06,60.82,26.6,,1
15.57,14.31,16.06,18.3,47.44,47.08,43.06,1006,1010,60.65,27.08,,1
15.54,14.32,16.05,18.31,47.49,46.84,43.15,1006,1010.1,60.65,26.23,,1
15.55,14.31,16.05,18.27,47.42,46.65,43.19,1006,1010,60.65,27.05,,1
15.54,14.31,16.04,18.3,47.4,46.71,43.25,1005.98,1010.04,60.82,26.73,,1
15.55,14.33,16.04,18.27,47.36,46.75,43.28,1006,1010.07,60.65,26.52,,1
15.55,14.34,16.04,18.28,47.37,46.69,43.32,1006,1010,60.65,27.05,,1
15.54,14.31,16.04,18.27,47.3,46.48,43.35,1006,1009.99,60.65,27.14,,1
15.55,14.31,16.04,18.27,47.26,46.17,43.37,1006,1010.03,60.65,26.82,,1
15.55,14.3,16.04,18.28,47.17,45.96,43.38,1006,1010.03,60.65,26.8,,1
15.57,14.29,16.04,18.29,47.05,45.81,43.38,1006,1009.98,60.65,27.23,,1
15.57,14.28,16.04,18.29,46.9,45.74,43.36,1006,1010,60.65,27.05,,1
15.57,14.28,16.04,18.25,46.8,45.72,43.35,1006,1010,60.65,27.06,,1
15.58,14.26,16.03,18.24,46.65,45.56,43.31,1006,1010.02,60.65,26.91,,1
15.55,14.26,16.03,18.25,46.53,45.34,43.27,1006,1010.02,60.65,26.91,,1
15.57,14.24,16.03,18.24,46.39,45.17,43.24,1006,1010,60.65,27.07,,1
15.58,14.25,16.03,18.24,46.22,45.06,43.2,1006.02,1010.06,60.48,26.62,,1
15.58,14.22,16.03,18.22,46.08,45.04,43.14,1006.02,1010.07,60.48,26.51,,1
15.57,14.22,16.03,18.24,45.95,45.09,43.09,1006.02,1010,60.48,27.06,,1
15.58,14.21,16.03,18.2,45.87,45.13,43.01,1006.02,1010.04,60.48,26.79,,1
15.55,14.21,16.04,18.2,45.78,45.2,42.96,1006.02,1010.04,60.48,26.77,,1
15.54,14.19,16.04,18.19,45.76,45.29,42.89,1006,1010.06,60.65,26.58,,1
15.52,14.19,16.04,18.19,45.75,45.61,42.83,1006,1010.01,60.65,26.99,,1
15.54,14.2,16.03,18.17,45.84,46.05,42.8,1006.02,1010.01,60.48,26.97,,1
15.52,14.21,16.02,18.16,45.95,46.39,42.78,1006,1010.04,60.65,26.73,,1
15.52,14.18,16.01,18.14,46.18,47,42.77,1006.02,1009.98,60.48,27.23,,1
15.48,14.18,16,18.16,46.45,47.34,42.8,1006,1010.03,60.65,26.84,,1
15.47,14.17,15.98,18.14,46.75,46.86,42.83,1006,1010.06,60.65,26.63,,1
15.45,14.17,15.96,18.16,46.77,46.43,42.89,1006,1010.02,60.65,26.91,,1
15.45,14.17,15.94,18.16,46.75,46.34,42.93,1005.98,1009.97,60.82,27.38,,1
15.47,14.16,15.93,18.18,46.67,46.52,42.96,1005.98,1010.01,60.82,26.98,,1
15.45,14.16,15.92,18.14,46.68,46.55,42.99,1005.98,1010.05,60.82,26.64,,1
15.41,14.16,15.91,18.14,46.74,46.61,43.01,1005.98,1010.02,60.82,26.93,,1
15.42,14.14,15.9,18.13,46.82,46.51,43.04,1006,1010.11,60.65,26.14,,1
15.42,14.13,15.9,18.14,46.84,46.49,43.08,1006,1010.03,60.65,26.81,,1
15.44,14.12,15.9,18.12,46.87,46.68,43.1,1006,1010.03,60.65,26.86,,1
15.42,14.12,15.9,18.09,46.88,46.77,43.12,1006,1010.03,60.65,26.83,,1
15.4,14.11,15.9,18.09,46.96,46.93,43.16,1005.98,1009.99,60.82,27.15,,1
15.38,14.12,15.89,18.03,47.02,46.7,43.17,1005.94,1009.93,61.15,27.71,,2
15.37,14.09,15.88,18.04,47.01,46.45,43.24,1005.96,1009.92,60.99,27.8,,2
15.33,14.09,15.87,17.99,46.91,46.32,43.17,1005.94,1009.92,61.15,27.78,,2
15.28,14.09,15.84,18.01,46.87,46.34,43.33,1005.96,1009.91,60.99,27.87,,2
15.3,14.1,15.81,17.96,46.89,46.28,43.38,1005.92,1009.92,61.32,27.77,,2
15.26,14.1,15.78,17.96,46.87,46.37,43.24,1005.94,1009.89,61.15,28.03,,2
15.26,14.09,15.76,17.96,46.86,46.37,43.35,1005.92,1009.93,61.32,27.67,,2
15.27,14.09,15.73,17.95,46.87,46.38,43.18,1005.9,1009.93,61.49,27.7,,2
15.24,14.09,15.71,17.94,46.87,46.71,43.24,1005.92,1009.92,61.32,27.74,,2
15.24,14.08,15.7,17.92,47.06,46.8,43.26,1005.92,1009.92,61.32,27.72,,2
15.24,14.07,15.68,17.92,47.06,46.48,43.3,1005.92,1009.98,61.32,27.22,,2
15.21,14.07,15.67,17.93,47.02,46.08,43.3,1005.9,1009.94,61.49,27.58,,2
15.23,14.07,15.66,17.94,46.94,45.78,43.35,1005.9,1009.96,61.49,27.44,,2
15.26,14.06,15.66,17.94,46.81,45.78,43.34,1005.88,1009.91,61.1,27.85,,2
15.26,14.06,15.65,17.93,46.73,45.99,43.31,1005.9,1009.98,61.49,27.27,,2
15.26,14.06,15.65,17.94,46.77,46.2,43.35,1005.9,1009.95,61.49,27.52,,2
15.26,14.02,15.64,17.92,46.8,46.21,43.32,1005.92,1009.92,61.32,27.77,,2
15.24,14.02,15.64,17.91,46.83,46.15,43.33,1005.9,1009.93,61.49,27.65,,2
15.24,14.03,15.63,17.92,46.81,45.97,43.35,1005.9,1009.9,61.49,27.95,,2
15.24,14.02,15.62,17.92,46.68,45.86,43.33,1005.88,1009.94,61.1,27.59,,2
15.23,14.02,15.61,17.91,46.63,45.84,43.31,1005.9,1009.93,61.49,27.7,,2
15.24,14.02,15.6,17.91,46.62,45.75,43.34,1005.88,1009.93,61.1,27.68,,2
15.23,14.02,15.59,17.9,46.56,45.7,43.29,1005.9,1009.95,61.49,27.52,,2
15.23,14.01,15.58,17.88,46.51,45.7,43.28,1005.9,1009.91,61.49,27.8,,2
15.23,14.03,15.57,17.87,46.46,45.72,43.29,1005.92,1009.88,61.32,28.11,,2
15.21,14.02,15.55,17.86,46.46,45.8,43.28,1005.92,1009.89,61.32,28.04,,2
15.23,14.01,15.54,17.86,46.45,46.04,43.27,1005.92,1009.92,61.32,27.72,,2
15.23,14,15.53,17.86,46.53,46.27,43.27,1005.88,1009.93,61.1,27.7,,2
15.23,13.98,15.51,17.85,46.63,46.39,43.29,1005.92,1009.98,61.32,27.29,,2
15.23,13.97,15.5,17.85,46.68,46.4,43.3,1005.9,1009.99,61.49,27.21,,2
15.21,13.97,15.49,17.85,46.74,46.46,43.33,1005.92,1009.92,61.32,27.77,,2
15.23,13.96,15.48,17.84,46.74,46.4,43.36,1005.9,1009.91,61.49,27.85,,2
15.23,13.95,15.47,17.82,46.81,46.39,43.38,1005.92,1009.95,61.32,27.51,,2
15.23,13.97,15.47,17.83,46.8,46.34,43.41,1005.9,1009.96,61.49,27.41,,2
15.24,13.94,15.46,17.82,46.77,46.37,43.43,1005.92,1009.95,61.32,27.5,,2
15.2,13.94,15.45,17.8,46.76,46.39,43.45,1005.9,1009.95,61.49,27.49,,2
15.24,13.92,15.44,17.8,46.77,46.36,43.48,1005.92,1009.92,61.32,27.73,,2
15.24,13.91,15.44,17.81,46.77,46.28,43.49,1005.92,1009.93,61.32,27.7,,2
15.23,13.92,15.43,17.8,46.76,46.31,43.51,1005.92,1009.96,61.32,27.44,,2
15.23,13.91,15.43,17.79,46.72,46.39,43.53,1005.9,1009.91,61.49,27.81,,2
15.23,13.9,15.43,17.8,46.7,46.46,43.54,1005.92,1009.94,61.32,27.6,,2
15.24,13.89,15.42,17.79,46.73,46.47,43.56,1005.92,1009.97,61.32,27.34,,2
15.26,13.9,15.42,17.77,46.69,46.61,43.58,1005.92,1009.89,61.32,27.97,,2
15.2,13.9,15.42,17.75,46.78,46.83,43.59,1005.92,1009.93,61.32,27.65,,2
15.2,13.87,15.41,17.76,46.84,47.03,43.61,1005.9,1009.89,61.49,27.97,,2
15.2,13.88,15.41,17.76,46.96,47.1,43.65,1005.9,1009.91,61.49,27.86,,2
15.23,13.87,15.41,17.74,47.03,47.13,43.68,1005.92,1009.9,61.32,27.94,,2
15.26,13.88,15.4,17.74,47.09,47.34,43.72,1005.92,1009.9,61.32,27.96,,2
15.21,13.86,15.41,17.74,47.19,47.51,43.76,1005.92,1010,61.32,27.12,,2
15.2,13.86,15.41,17.73,47.28,47.44,43.82,1005.92,1009.98,61.32,27.24,,2
15.2,13.85,15.41,17.72,47.33,47.26,43.86,1005.92,1009.97,61.32,27.3,,2
15.21,13.84,15.41,17.72,47.3,47.23,43.91,1005.92,1010.01,61.32,27.03,,2
15.23,13.85,15.41,17.72,47.27,47.15,43.95,1005.92,1009.95,61.32,27.48,,2
15.21,13.84,15.42,17.71,47.31,47.13,43.98,1005.92,1009.95,61.32,27.51,,2
15.21,13.84,15.42,17.72,47.3,47.11,44,1005.92,1009.95,61.32,27.49,,2
15.21,13.82,15.42,17.72,47.26,47.09,44.02,1005.92,1009.95,61.32,27.49,,2
15.19,13.83,15.43,17.7,47.24,46.97,44.04,1005.92,1009.96,61.32,27.44,,2
15.21,13.81,15.43,17.71,47.26,46.93,44.05,1005.94,1010,61.15,27.13,,2
15.2,13.81,15.44,17.71,47.17,46.95,44.06,1005.92,1010.02,61.32,26.93,,2
15.2,13.81,15.44,17.71,47.16,47.03,44.05,1005.92,1009.99,61.32,27.16,,2
15.19,13.78,15.45,17.7,47.17,47.01,44.07,1005.92,1009.97,61.32,27.3,,2
15.19,13.8,15.45,17.69,47.15,47.14,44.05,1005.92,1009.99,61.32,27.15,,2
15.2,13.78,15.45,17.7,47.19,47.39,44.06,1005.92,1009.99,61.32,27.15,,2
15.2,13.77,15.45,17.7,47.24,47.54,44.06,1005.92,1009.99,61.32,27.14,,2
15.2,13.76,15.45,17.68,47.28,47.93,44.06,1005.92,1009.94,61.32,27.61,,2
